"Activity Period","Activity Period Start Date","Operating Airline","Operating Airline IATA Code","Published Airline","Published Airline IATA Code","GEO Summary","GEO Region","Activity Type Code","Price Category Code","Terminal","Boarding Area","Passenger Count","data_as_of","data_loaded_at"
"201604","2016/04/01","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","9,616","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Qantas Airways","QF","Qantas Airways","QF","International","Australia / Oceania","Deplaned","Other","International","A","7,623","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Qantas Airways","QF","Qantas Airways","QF","International","Australia / Oceania","Enplaned","Other","International","A","5,668","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","6,190","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","6,297","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","13,249","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","12,203","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","International","A","1,130","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Other","International","A","1,174","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","410","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","395","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","154,245","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","154,002","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Deplaned","Other","International","G","1,323","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","6,968","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","7,900","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","B","143,074","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Low Fare","Terminal 1","B","140,655","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Thru / Transit","Low Fare","Terminal 1","B","17","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Low Fare","International","A","5,051","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Low Fare","International","A","5,041","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Sun Country Airlines","SY","Sun Country Airlines","SY","International","Mexico","Deplaned","Low Fare","International","A","411","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Sun Country Airlines","SY","Sun Country Airlines","SY","International","Mexico","Enplaned","Low Fare","International","A","146","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Other","International","G","6,103","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Other","International","G","5,598","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Other","International","A","5,140","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","4,340","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","8,531","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","8,018","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","International","G","21,265","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","International","G","25,362","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","241,627","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","E","253,489","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","E","84","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","338,822","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","320,027","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","60","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Other","International","G","74,255","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Other","International","G","65,019","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Other","International","G","6,555","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Other","International","G","5,434","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","International","G","127","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","International","G","310","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","E","8,012","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","E","2,014","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","6,847","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","12,751","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Other","International","G","26,155","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Other","International","G","27,206","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Other","International","G","25,892","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","8,332","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Mexico","Thru / Transit","Other","International","G","2","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","1,267","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","F","15,697","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin America","VX","Virgin America","VX","Domestic","US","Deplaned","Low Fare","Terminal 2","D","198,406","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin America","VX","Virgin America","VX","Domestic","US","Enplaned","Low Fare","Terminal 2","D","199,539","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin America","VX","Virgin America","VX","International","Mexico","Deplaned","Low Fare","International","A","5,537","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin America","VX","Virgin America","VX","International","Mexico","Enplaned","Low Fare","Terminal 2","D","5,307","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Deplaned","Other","International","A","10,999","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201604","2016/04/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Enplaned","Other","International","A","11,793","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Aer Lingus, Ltd.","EI","Aer Lingus, Ltd.","EI","International","Europe","Deplaned","Other","International","G","6,144","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Aer Lingus, Ltd.","EI","Aer Lingus, Ltd.","EI","International","Europe","Enplaned","Other","International","G","7,249","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","10,808","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","10,582","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air Berlin","AB","Air Berlin","AB","International","Europe","Deplaned","Other","International","A","2,159","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air Berlin","AB","Air Berlin","AB","International","Europe","Enplaned","Other","International","A","2,041","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","International","G","40,047","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","International","G","42,727","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air China","CA","Air China","CA","International","Asia","Deplaned","Other","International","G","9,837","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air China","CA","Air China","CA","International","Asia","Enplaned","Other","International","G","9,136","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","16,348","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","17,944","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","3,027","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Low Fare","International","G","161","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","2,021","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Other","International","G","9,386","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Other","International","G","8,126","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","International","A","58,688","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","International","A","59,242","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","4,713","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","International","A","4,952","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Deplaned","Other","International","G","7,337","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Enplaned","Other","International","G","6,905","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","C","79,807","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","C","77,439","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 2","D","116,370","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"201605","2016/05/01","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 2","D","116,461","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
